,customerID,age,age_group
125680,169527,59,SENIOR
125689,166570,57,SENIOR
125691,171107,19,ADULT
125709,172016,22,ADULT
125719,171109,30,ADULT
125720,173843,27,ADULT
125731,168476,44,MIDDLE-AGED
125735,174261,35,ADULT
125741,172017,38,MIDDLE-AGED
125743,174260,40,MIDDLE-AGED
125749,170701,51,SENIOR
125764,171110,15,YOUTH
125769,171108,36,MIDDLE-AGED
125778,172018,41,MIDDLE-AGED
125779,171111,18,YOUTH
125790,171112,22,ADULT
125792,173844,31,ADULT
125809,166571,21,ADULT
125836,170601,41,MIDDLE-AGED
125852,166390,34,ADULT
125854,159296,18,YOUTH
125865,168478,22,ADULT
125870,170602,44,MIDDLE-AGED
125887,168479,41,MIDDLE-AGED
125911,169313,38,MIDDLE-AGED
125915,172019,45,MIDDLE-AGED
125920,162754,33,ADULT
125925,157679,35,ADULT
125932,168480,42,MIDDLE-AGED
125933,174263,36,MIDDLE-AGED
125947,52145,15,YOUTH
125963,174265,63,SENIOR
125970,172021,27,ADULT
125974,166391,42,MIDDLE-AGED
125977,173845,51,SENIOR
125989,174129,52,SENIOR
126001,168481,27,ADULT
126005,63729,47,MIDDLE-AGED
126009,162755,34,ADULT
126012,171114,33,ADULT
126015,171113,48,MIDDLE-AGED
126023,171115,28,ADULT
126025,167378,30,ADULT
126026,172020,33,ADULT
126032,174262,25,ADULT
126042,174264,42,MIDDLE-AGED
126054,167377,33,ADULT
126058,170062,31,ADULT
126066,173624,65,SENIOR
126074,169314,25,ADULT
126087,58351,48,MIDDLE-AGED
126092,171872,37,MIDDLE-AGED
126118,168482,35,ADULT
126127,69407,38,MIDDLE-AGED
126129,173846,38,MIDDLE-AGED
126136,162756,43,MIDDLE-AGED
126143,170603,36,MIDDLE-AGED
126155,174130,41,MIDDLE-AGED
126173,171117,29,ADULT
126180,171116,26,ADULT
126190,173640,51,SENIOR
126198,169529,47,MIDDLE-AGED
126218,162758,41,MIDDLE-AGED
126223,169528,41,MIDDLE-AGED
126228,164790,55,SENIOR
126248,167379,31,ADULT
126250,171873,38,MIDDLE-AGED
126265,171118,28,ADULT
126286,173642,36,MIDDLE-AGED
126291,171874,35,ADULT
126297,164789,37,MIDDLE-AGED
126301,173643,42,MIDDLE-AGED
126309,173631,43,MIDDLE-AGED
126312,171875,46,MIDDLE-AGED
126330,173635,27,ADULT
126340,173636,23,ADULT
126344,174131,32,ADULT
126358,164792,47,MIDDLE-AGED
126365,173847,29,ADULT
126369,174266,60,SENIOR
126372,174267,40,MIDDLE-AGED
126377,171876,43,MIDDLE-AGED
126383,173632,52,SENIOR
126389,173634,44,MIDDLE-AGED
126398,173848,57,SENIOR
126405,171122,23,ADULT
126407,173638,62,SENIOR
126424,162759,13,YOUTH
126432,52725,44,MIDDLE-AGED
126436,173627,40,MIDDLE-AGED
126445,171880,32,ADULT
126449,169530,59,SENIOR
126464,173646,40,MIDDLE-AGED
126467,162757,40,MIDDLE-AGED
126482,171879,45,MIDDLE-AGED
126487,171121,16,YOUTH
126489,164793,63,SENIOR
126493,171878,56,SENIOR
126496,164791,28,ADULT
126500,168483,37,MIDDLE-AGED
126501,169095,45,MIDDLE-AGED
126503,173648,32,ADULT
126504,171120,33,ADULT
126506,171877,24,ADULT
126510,173633,45,MIDDLE-AGED
126513,173849,28,ADULT
126522,174268,38,MIDDLE-AGED
126543,169315,39,MIDDLE-AGED
126546,173645,52,SENIOR
126553,171123,58,SENIOR
126559,166392,35,ADULT
126578,167356,29,ADULT
126593,171882,22,ADULT
126613,173850,42,MIDDLE-AGED
126630,173652,38,MIDDLE-AGED
126636,171124,26,ADULT
126637,173654,28,ADULT
126644,173651,34,ADULT
126650,168484,56,SENIOR
126654,173851,43,MIDDLE-AGED
126699,171881,28,ADULT
126708,56393,43,MIDDLE-AGED
126716,173637,33,ADULT
126726,173650,42,MIDDLE-AGED
126740,171885,46,MIDDLE-AGED
126749,167248,42,MIDDLE-AGED
126767,173852,44,MIDDLE-AGED
126772,169153,36,MIDDLE-AGED
126775,171883,31,ADULT
126779,171886,20,ADULT
126785,171884,57,SENIOR
126794,169531,20,ADULT
126810,171129,27,ADULT
126812,171057,38,MIDDLE-AGED
126832,159180,43,MIDDLE-AGED
126841,174132,33,ADULT
126867,67292,29,ADULT
126874,171888,36,MIDDLE-AGED
126878,166393,35,ADULT
126884,173649,19,ADULT
126895,171127,27,ADULT
126900,171119,20,ADULT
126902,155572,44,MIDDLE-AGED
126927,171125,28,ADULT
126929,173657,26,ADULT
126931,171126,22,ADULT
126933,170063,66,SENIOR
126935,171889,34,ADULT
126939,171887,37,MIDDLE-AGED
126952,166394,44,MIDDLE-AGED
126975,171130,29,ADULT
126986,171890,29,ADULT
126991,156550,32,ADULT
126997,164794,43,MIDDLE-AGED
127001,171128,30,ADULT
127015,169316,35,ADULT
127096,171892,26,ADULT
127115,171134,23,ADULT
127132,171893,35,ADULT
127134,171137,25,ADULT
127138,171891,20,ADULT
127147,171135,21,ADULT
127151,171138,21,ADULT
127155,174133,26,ADULT
127157,171136,20,ADULT
127162,173663,22,ADULT
127163,171133,26,ADULT
127173,171131,29,ADULT
127181,173661,30,ADULT
127191,171894,24,ADULT
127193,171896,45,MIDDLE-AGED
127223,171895,25,ADULT
127232,66203,27,ADULT
127269,171139,29,ADULT
127298,169532,36,MIDDLE-AGED
127311,171898,32,ADULT
127317,51933,33,ADULT
127325,171897,14,YOUTH
127334,171902,46,MIDDLE-AGED
127346,164795,34,ADULT
127354,171903,45,MIDDLE-AGED
127366,171899,59,SENIOR
127369,164796,19,ADULT
127372,169533,41,MIDDLE-AGED
127376,171900,29,ADULT
127402,171905,28,ADULT
127406,164797,45,MIDDLE-AGED
127421,170064,57,SENIOR
127446,166973,23,ADULT
127458,171901,26,ADULT
127480,171906,11,YOUTH
127491,171909,49,MIDDLE-AGED
127500,166395,31,ADULT
127502,171904,34,ADULT
127506,164798,34,ADULT
127508,174135,45,MIDDLE-AGED
127527,171907,38,MIDDLE-AGED
127534,169317,38,MIDDLE-AGED
127536,171911,38,MIDDLE-AGED
127540,173854,23,ADULT
127543,161092,49,MIDDLE-AGED
127550,164799,28,ADULT
127562,171908,28,ADULT
127572,171912,50,MIDDLE-AGED
127575,174134,37,MIDDLE-AGED
127589,170605,54,SENIOR
127597,170604,51,SENIOR
127601,169534,66,SENIOR
127610,169535,54,SENIOR
127618,170369,41,MIDDLE-AGED
127629,170607,54,SENIOR
127630,171910,28,ADULT
127633,169319,26,ADULT
127649,168469,36,MIDDLE-AGED
127658,174269,41,MIDDLE-AGED
127672,72172,45,MIDDLE-AGED
127687,167382,44,MIDDLE-AGED
127689,169318,42,MIDDLE-AGED
127696,169537,46,MIDDLE-AGED
127704,167383,45,MIDDLE-AGED
127722,173853,29,ADULT
127733,171140,31,ADULT
127740,171913,44,MIDDLE-AGED
127744,162760,34,ADULT
127747,170609,19,ADULT
127749,166977,43,MIDDLE-AGED
127758,174136,64,SENIOR
127787,174270,45,MIDDLE-AGED
127794,170608,40,MIDDLE-AGED
127803,168485,28,ADULT
127805,169539,32,ADULT
127811,169536,35,ADULT
127820,173668,30,ADULT
127866,167384,33,ADULT
127878,167387,43,MIDDLE-AGED
127885,170610,34,ADULT
127891,50620,21,ADULT
127896,169540,40,MIDDLE-AGED
127901,173672,51,SENIOR
127936,171914,33,ADULT
127940,173680,34,ADULT
127954,167388,36,MIDDLE-AGED
127959,167386,37,MIDDLE-AGED
127963,166396,27,ADULT
127968,166572,41,MIDDLE-AGED
127971,163800,40,MIDDLE-AGED
127979,169320,35,ADULT
127987,169538,35,ADULT
127994,171916,43,MIDDLE-AGED
128005,167389,49,MIDDLE-AGED
128015,168428,42,MIDDLE-AGED
128016,171141,49,MIDDLE-AGED
128026,168486,44,MIDDLE-AGED
128032,170370,29,ADULT
128041,169541,23,ADULT
128044,166398,47,MIDDLE-AGED
128050,173664,40,MIDDLE-AGED
128072,171915,48,MIDDLE-AGED
128081,164800,38,MIDDLE-AGED
128090,173682,37,MIDDLE-AGED
128093,173674,37,MIDDLE-AGED
128095,168487,45,MIDDLE-AGED
128102,64382,36,MIDDLE-AGED
128110,174137,55,SENIOR
128125,174273,40,MIDDLE-AGED
128132,166397,42,MIDDLE-AGED
128140,173666,15,YOUTH
128148,166573,24,ADULT
128150,173677,35,ADULT
128158,167073,29,ADULT
128165,169542,26,ADULT
128167,162761,46,MIDDLE-AGED
128177,166400,48,MIDDLE-AGED
128180,173667,44,MIDDLE-AGED
128193,173684,78,SENIOR
128195,170612,55,SENIOR
128199,173679,35,ADULT
128214,174275,34,ADULT
128225,162762,43,MIDDLE-AGED
128240,166399,32,ADULT
128254,169321,40,MIDDLE-AGED
128260,173685,45,MIDDLE-AGED
128268,167385,32,ADULT
128277,169322,22,ADULT
128295,173681,61,SENIOR
128296,167390,23,ADULT
128298,166401,44,MIDDLE-AGED
128306,170611,48,MIDDLE-AGED
128312,166402,78,SENIOR
128319,162763,32,ADULT
128325,65258,45,MIDDLE-AGED
128337,170613,35,ADULT
128347,173683,22,ADULT
128354,166403,34,ADULT
128361,163721,37,MIDDLE-AGED
128372,171918,34,ADULT
128389,166404,37,MIDDLE-AGED
128409,162764,51,SENIOR
128435,171917,27,ADULT
128479,170614,35,ADULT
128483,174277,26,ADULT
128490,170615,41,MIDDLE-AGED
128504,164801,47,MIDDLE-AGED
128517,171919,29,ADULT
128543,171823,46,MIDDLE-AGED
128552,174278,43,MIDDLE-AGED
128554,171921,21,ADULT
128566,173855,25,ADULT
128568,173856,37,MIDDLE-AGED
128605,168488,45,MIDDLE-AGED
128610,166574,53,SENIOR
128612,173857,31,ADULT
128620,174138,43,MIDDLE-AGED
128628,173858,46,MIDDLE-AGED
128644,170371,16,YOUTH
128658,164802,28,ADULT
128682,170616,52,SENIOR
128687,174279,37,MIDDLE-AGED
128699,168489,59,SENIOR
128722,173689,29,ADULT
128724,174139,23,ADULT
128741,171825,22,ADULT
128745,166575,37,MIDDLE-AGED
128777,171826,58,SENIOR
128781,159144,45,MIDDLE-AGED
128802,173859,33,ADULT
128808,171145,41,MIDDLE-AGED
128815,171827,44,MIDDLE-AGED
128826,168490,58,SENIOR
128853,166405,49,MIDDLE-AGED
128865,171143,27,ADULT
128883,171952,38,MIDDLE-AGED
128900,166406,64,SENIOR
128904,162765,17,YOUTH
128932,171829,62,SENIOR
128956,174282,35,ADULT
128957,164806,40,MIDDLE-AGED
128961,162766,44,MIDDLE-AGED
128988,171144,38,MIDDLE-AGED
129001,166978,37,MIDDLE-AGED
129009,174280,52,SENIOR
129018,56242,34,ADULT
129029,171830,6,YOUTH
129036,174140,36,MIDDLE-AGED
129052,165993,21,ADULT
129055,164804,22,ADULT
129076,171832,40,MIDDLE-AGED
129086,171147,44,MIDDLE-AGED
129096,168491,52,SENIOR
129100,174281,28,ADULT
129103,171831,39,MIDDLE-AGED
129105,166407,34,ADULT
129115,164803,28,ADULT
129123,162767,41,MIDDLE-AGED
129127,171142,32,ADULT
129130,173690,60,SENIOR
129132,73671,38,MIDDLE-AGED
129142,171148,34,ADULT
129168,166408,43,MIDDLE-AGED
129175,171146,31,ADULT
129179,160941,17,YOUTH
129186,173860,49,MIDDLE-AGED
129193,166410,16,YOUTH
129199,174284,32,ADULT
129212,171833,40,MIDDLE-AGED
129229,174141,19,ADULT
129230,164805,30,ADULT
129235,171150,25,ADULT
129297,166409,24,ADULT
129300,164807,31,ADULT
129313,68008,31,ADULT
129318,163698,47,MIDDLE-AGED
129334,157690,45,MIDDLE-AGED
129348,174142,26,ADULT
129355,52268,44,MIDDLE-AGED
129366,163629,36,MIDDLE-AGED
129369,162768,66,SENIOR
129390,166951,28,ADULT
129394,158103,36,MIDDLE-AGED
129405,173861,42,MIDDLE-AGED
129415,171836,43,MIDDLE-AGED
129437,171835,46,MIDDLE-AGED
129451,50152,21,ADULT
129491,173694,62,SENIOR
129497,171149,22,ADULT
129511,171834,36,MIDDLE-AGED
129527,168492,24,ADULT
129560,171152,23,ADULT
129569,171151,24,ADULT
129578,174143,32,ADULT
129588,169323,31,ADULT
129608,171155,38,MIDDLE-AGED
129612,169324,32,ADULT
129621,171154,23,ADULT
129623,171156,26,ADULT
129655,166979,42,MIDDLE-AGED
129660,171157,23,ADULT
129678,164809,35,ADULT
129680,164808,40,MIDDLE-AGED
129682,166576,35,ADULT
129688,164810,50,MIDDLE-AGED
129694,171837,56,SENIOR
129728,166577,33,ADULT
129737,174285,32,ADULT
129744,173862,26,ADULT
129745,171158,26,ADULT
129757,169325,45,MIDDLE-AGED
129772,162769,36,MIDDLE-AGED
129778,169543,23,ADULT
129780,170617,49,MIDDLE-AGED
129782,174287,40,MIDDLE-AGED
129788,170372,57,SENIOR
129797,166981,33,ADULT
129802,166980,32,ADULT
129805,169544,15,YOUTH
129810,173865,34,ADULT
129828,169326,26,ADULT
129829,171159,43,MIDDLE-AGED
129846,174144,38,MIDDLE-AGED
129872,173863,53,SENIOR
129883,174288,33,ADULT
129890,170065,22,ADULT
129894,169545,42,MIDDLE-AGED
129905,173864,34,ADULT
129906,170066,51,SENIOR
129916,169546,52,SENIOR
129921,158283,53,SENIOR
129928,170374,22,ADULT
129930,174145,66,SENIOR
129933,170618,50,MIDDLE-AGED
129945,162770,10,YOUTH
129963,171160,45,MIDDLE-AGED
129967,62548,64,SENIOR
129974,173695,28,ADULT
129976,168493,34,ADULT
129998,169547,20,ADULT
130005,68538,37,MIDDLE-AGED
130015,170619,16,YOUTH
130019,166411,35,ADULT
130021,163807,45,MIDDLE-AGED
130036,170620,27,ADULT
130078,171162,27,ADULT
130089,70299,22,ADULT
130115,171163,28,ADULT
130121,171164,25,ADULT
130134,170067,32,ADULT
130145,166412,40,MIDDLE-AGED
130152,166579,32,ADULT
130167,166413,33,ADULT
130177,163340,59,SENIOR
130181,171165,19,ADULT
130198,168494,31,ADULT
130209,162771,37,MIDDLE-AGED
130232,171168,31,ADULT
130233,171839,32,ADULT
130235,174146,25,ADULT
130248,168496,44,MIDDLE-AGED
130251,168495,29,ADULT
130254,171166,21,ADULT
130260,170998,56,SENIOR
130262,171167,25,ADULT
130265,174147,50,MIDDLE-AGED
130267,173867,68,SENIOR
130269,167074,33,ADULT
130292,174148,48,MIDDLE-AGED
130299,170068,40,MIDDLE-AGED
130319,162773,24,ADULT
130333,171838,43,MIDDLE-AGED
130339,170621,47,MIDDLE-AGED
130350,171169,29,ADULT
130356,166415,29,ADULT
130370,169548,65,SENIOR
130397,174149,32,ADULT
130398,173869,65,SENIOR
130412,162776,29,ADULT
130414,172422,43,MIDDLE-AGED
130416,174151,41,MIDDLE-AGED
130422,172423,50,MIDDLE-AGED
130426,162775,24,ADULT
130431,156852,46,MIDDLE-AGED
130438,166414,34,ADULT
130451,172424,32,ADULT
130454,174150,31,ADULT
130476,171170,25,ADULT
130496,173870,59,SENIOR
130513,162778,36,MIDDLE-AGED
130520,166580,28,ADULT
130528,162777,28,ADULT
130530,76833,37,MIDDLE-AGED
130538,168498,46,MIDDLE-AGED
130566,169067,26,ADULT
130581,168497,24,ADULT
130586,173871,34,ADULT
130602,162780,26,ADULT
130614,170375,32,ADULT
130628,168499,38,MIDDLE-AGED
130630,171171,24,ADULT
130642,158321,25,ADULT
130663,170069,14,YOUTH
130669,166578,30,ADULT
130692,169327,19,ADULT
130727,171173,39,MIDDLE-AGED
130776,167295,35,ADULT
130782,171174,28,ADULT
130806,171175,32,ADULT
130812,162781,29,ADULT
130838,174289,31,ADULT
130846,168500,28,ADULT
130847,166582,31,ADULT
130852,171840,35,ADULT
130874,167391,15,YOUTH
130884,167077,34,ADULT
130890,174292,28,ADULT
130909,166581,55,SENIOR
130914,157097,32,ADULT
130917,162783,39,MIDDLE-AGED
130922,169550,39,MIDDLE-AGED
130938,170376,47,MIDDLE-AGED
130941,169138,35,ADULT
130962,170070,19,ADULT
130964,162782,42,MIDDLE-AGED
130967,166583,25,ADULT
130969,171841,53,SENIOR
130980,169549,28,ADULT
131000,167381,28,ADULT
131011,170071,29,ADULT
131047,167380,39,MIDDLE-AGED
131049,170072,31,ADULT
131055,166985,35,ADULT
131057,168502,37,MIDDLE-AGED
131059,171177,41,MIDDLE-AGED
131063,172425,45,MIDDLE-AGED
131087,171842,23,ADULT
131090,172426,37,MIDDLE-AGED
131103,174153,60,SENIOR
131116,171176,36,MIDDLE-AGED
131119,170073,28,ADULT
131122,173872,51,SENIOR
131128,162784,29,ADULT
131129,171843,36,MIDDLE-AGED
131136,74440,49,MIDDLE-AGED
131140,162785,29,ADULT
131143,171844,64,SENIOR
131147,169551,47,MIDDLE-AGED
131159,168503,21,ADULT
131169,171845,64,SENIOR
131173,174154,27,ADULT
131176,173874,33,ADULT
131183,164811,36,MIDDLE-AGED
131187,171846,39,MIDDLE-AGED
131193,170074,25,ADULT
131195,174155,33,ADULT
131198,171848,44,MIDDLE-AGED
131203,171849,35,ADULT
131207,164812,35,ADULT
131239,162786,60,SENIOR
131243,174152,26,ADULT
131258,156545,40,MIDDLE-AGED
131269,166986,44,MIDDLE-AGED
131296,169552,33,ADULT
131303,169553,31,ADULT
131306,166585,31,ADULT
131317,171850,37,MIDDLE-AGED
131327,166586,35,ADULT
131336,174156,24,ADULT
131340,55243,37,MIDDLE-AGED
131350,171851,62,SENIOR
131356,166589,32,ADULT
131363,168504,29,ADULT
131368,166588,22,ADULT
131387,171853,40,MIDDLE-AGED
131400,166587,24,ADULT
131411,162787,35,ADULT
131414,167392,33,ADULT
131416,174158,30,ADULT
131426,164813,35,ADULT
131441,173875,58,SENIOR
131445,158596,49,MIDDLE-AGED
131468,162788,41,MIDDLE-AGED
131480,173876,30,ADULT
131487,171854,35,ADULT
131491,171181,31,ADULT
131493,170075,35,ADULT
131500,174157,53,SENIOR
131502,76764,43,MIDDLE-AGED
131520,166416,34,ADULT
131533,174293,27,ADULT
131542,169173,36,MIDDLE-AGED
131567,154475,39,MIDDLE-AGED
131578,171182,35,ADULT
131579,171183,36,MIDDLE-AGED
131583,170076,25,ADULT
131596,171184,30,ADULT
131602,169328,25,ADULT
131611,169074,35,ADULT
131628,162789,36,MIDDLE-AGED
131635,168505,31,ADULT
131648,173877,45,MIDDLE-AGED
131654,167394,33,ADULT
131660,172430,69,SENIOR
131678,171855,35,ADULT
131692,171180,32,ADULT
131694,167393,43,MIDDLE-AGED
131699,171856,40,MIDDLE-AGED
131708,172429,25,ADULT
131738,168506,20,ADULT
131740,68027,62,SENIOR
131750,170077,21,ADULT
131752,168507,35,ADULT
131754,168508,47,MIDDLE-AGED
131760,171186,23,ADULT
131767,171857,33,ADULT
131768,166417,25,ADULT
131778,171858,31,ADULT
131779,171859,34,ADULT
131793,162790,62,SENIOR
131798,169554,47,MIDDLE-AGED
131803,157773,40,MIDDLE-AGED
131807,164814,43,MIDDLE-AGED
131813,171185,24,ADULT
131835,171187,41,MIDDLE-AGED
131843,171189,39,MIDDLE-AGED
131846,171188,32,ADULT
131870,166418,33,ADULT
131887,171190,27,ADULT
131888,171191,30,ADULT
131909,174089,24,ADULT
131921,166590,28,ADULT
131971,169097,44,MIDDLE-AGED
131976,166591,40,MIDDLE-AGED
131982,166987,17,YOUTH
131989,57406,31,ADULT
132012,53530,45,MIDDLE-AGED
132018,174294,33,ADULT
132024,171860,34,ADULT
132033,157670,37,MIDDLE-AGED
132064,174295,51,SENIOR
132066,174296,48,MIDDLE-AGED
132068,162791,30,ADULT
132070,172432,31,ADULT
132072,51374,35,ADULT
132075,174297,35,ADULT
132081,172431,45,MIDDLE-AGED
132085,171863,32,ADULT
132120,173873,55,SENIOR
132122,168510,33,ADULT
132141,171862,35,ADULT
132152,169555,29,ADULT
132158,174298,38,MIDDLE-AGED
132195,174299,40,MIDDLE-AGED
132197,165984,38,MIDDLE-AGED
132211,171864,28,ADULT
132221,167078,50,MIDDLE-AGED
132234,174300,25,ADULT
132253,164815,37,MIDDLE-AGED
132262,174301,38,MIDDLE-AGED
132265,162792,41,MIDDLE-AGED
132270,169329,58,SENIOR
132322,172433,57,SENIOR
132328,171866,42,MIDDLE-AGED
132332,171861,53,SENIOR
132342,169047,49,MIDDLE-AGED
132357,64726,48,MIDDLE-AGED
132358,173878,22,ADULT
132361,76266,38,MIDDLE-AGED
132386,158584,25,ADULT
132394,171868,53,SENIOR
132395,171867,45,MIDDLE-AGED
132411,171192,23,ADULT
132417,166592,43,MIDDLE-AGED
132427,169556,37,MIDDLE-AGED
132429,174302,24,ADULT
132448,61334,47,MIDDLE-AGED
132457,167397,27,ADULT
132469,167400,29,ADULT
132486,167399,28,ADULT
132489,171869,54,SENIOR
132493,167398,26,ADULT
132503,170377,47,MIDDLE-AGED
132519,167401,32,ADULT
132525,171194,22,ADULT
132619,171871,38,MIDDLE-AGED
132631,158271,31,ADULT
132637,169557,27,ADULT
132645,170378,40,MIDDLE-AGED
132654,169558,52,SENIOR
132659,164816,22,ADULT
132680,174159,39,MIDDLE-AGED
132687,171722,40,MIDDLE-AGED
132697,171870,35,ADULT
132701,166419,44,MIDDLE-AGED
132718,169560,34,ADULT
132727,164819,34,ADULT
132733,172434,59,SENIOR
132736,171196,32,ADULT
132748,162793,20,ADULT
132759,167079,44,MIDDLE-AGED
132792,165936,33,ADULT
132808,171199,24,ADULT
132819,164817,34,ADULT
132820,166988,32,ADULT
132830,171198,25,ADULT
132838,173879,38,MIDDLE-AGED
132883,166420,35,ADULT
132886,169331,17,YOUTH
132909,168511,27,ADULT
132919,164820,25,ADULT
132921,164818,28,ADULT
132930,171193,28,ADULT
132933,167403,26,ADULT
132954,171723,42,MIDDLE-AGED
132969,169562,28,ADULT
132983,171201,23,ADULT
132985,167402,42,MIDDLE-AGED
133019,171202,24,ADULT
133022,166699,21,ADULT
133025,173704,33,ADULT
133027,173703,22,ADULT
133028,169561,18,YOUTH
133036,169559,43,MIDDLE-AGED
133038,162794,42,MIDDLE-AGED
133051,174160,45,MIDDLE-AGED
133058,171204,21,ADULT
133060,166989,28,ADULT
133069,168919,34,ADULT
133072,164821,34,ADULT
133083,171205,24,ADULT
133088,171206,34,ADULT
133106,174161,30,ADULT
133128,166990,25,ADULT
133154,169563,39,MIDDLE-AGED
133171,172435,42,MIDDLE-AGED
133192,161360,47,MIDDLE-AGED
133194,169564,29,ADULT
133205,174303,37,MIDDLE-AGED
133209,166593,41,MIDDLE-AGED
133211,52923,46,MIDDLE-AGED
133235,173422,44,MIDDLE-AGED
133240,172436,37,MIDDLE-AGED
133247,167080,39,MIDDLE-AGED
133265,167081,25,ADULT
133290,169565,27,ADULT
133305,171724,39,MIDDLE-AGED
133306,166421,43,MIDDLE-AGED
133310,174163,23,ADULT
133328,170373,32,ADULT
133335,167404,33,ADULT
133359,167407,33,ADULT
133365,173423,35,ADULT
133367,167406,37,MIDDLE-AGED
133382,171208,33,ADULT
133384,173425,47,MIDDLE-AGED
133386,171725,36,MIDDLE-AGED
133396,169566,28,ADULT
133397,171726,34,ADULT
133399,172437,39,MIDDLE-AGED
133401,174304,33,ADULT
133413,170379,41,MIDDLE-AGED
133415,174162,54,SENIOR
133419,167405,82,SENIOR
133421,170080,44,MIDDLE-AGED
133425,173424,64,SENIOR
133433,169567,38,MIDDLE-AGED
133435,167408,21,ADULT
133449,76491,16,YOUTH
133456,170079,24,ADULT
133462,173022,62,SENIOR
133468,171728,45,MIDDLE-AGED
133475,171727,39,MIDDLE-AGED
133483,173426,24,ADULT
133503,174164,28,ADULT
133508,167409,42,MIDDLE-AGED
133516,173023,32,ADULT
133519,174305,30,ADULT
133533,169180,35,ADULT
133540,167082,46,MIDDLE-AGED
133541,171209,25,ADULT
133543,167410,16,YOUTH
133545,51618,28,ADULT
133553,173024,28,ADULT
133554,171210,18,YOUTH
133576,171211,25,ADULT
133580,170082,22,ADULT
133582,167411,26,ADULT
133591,166594,25,ADULT
133595,168512,43,MIDDLE-AGED
133606,174306,28,ADULT
133610,170083,19,ADULT
133613,169507,39,MIDDLE-AGED
133622,169332,14,YOUTH
133630,170084,32,ADULT
133631,68030,21,ADULT
133635,162795,68,SENIOR
133638,171729,40,MIDDLE-AGED
133640,171161,48,MIDDLE-AGED
133649,171731,30,ADULT
133652,173427,34,ADULT
133657,174307,58,SENIOR
133673,170086,61,SENIOR
133682,170087,45,MIDDLE-AGED
133705,171730,31,ADULT
133708,170085,31,ADULT
133710,173428,47,MIDDLE-AGED
133714,167413,47,MIDDLE-AGED
133721,173025,49,MIDDLE-AGED
133723,174165,46,MIDDLE-AGED
133726,171212,26,ADULT
133727,170089,51,SENIOR
133728,169333,44,MIDDLE-AGED
133739,166595,44,MIDDLE-AGED
133742,170359,62,SENIOR
133748,171214,26,ADULT
133754,172439,53,SENIOR
133756,51588,29,ADULT
133772,171732,42,MIDDLE-AGED
133778,171213,27,ADULT
133795,167412,29,ADULT
133800,172438,49,MIDDLE-AGED
133812,173881,28,ADULT
133815,169335,76,SENIOR
133830,169337,33,ADULT
133837,173429,38,MIDDLE-AGED
133846,169334,25,ADULT
133866,167414,35,ADULT
133868,168513,29,ADULT
133872,174310,62,SENIOR
133881,171733,32,ADULT
133883,173882,35,ADULT
133885,170090,38,MIDDLE-AGED
133888,169336,27,ADULT
133892,173883,44,MIDDLE-AGED
133940,170088,27,ADULT
133945,167415,26,ADULT
133970,166000,28,ADULT
133985,174166,28,ADULT
133991,171735,53,SENIOR
133996,171215,22,ADULT
133998,167416,28,ADULT
134007,167417,49,MIDDLE-AGED
134014,168514,30,ADULT
134016,170091,56,SENIOR
134045,173431,43,MIDDLE-AGED
134049,170094,30,ADULT
134059,171734,33,ADULT
134072,169338,31,ADULT
134078,173430,45,MIDDLE-AGED
134084,171218,22,ADULT
134094,170092,35,ADULT
134111,172440,38,MIDDLE-AGED
134119,171736,66,SENIOR
134132,169339,32,ADULT
134134,171737,39,MIDDLE-AGED
134150,167419,34,ADULT
134156,173027,34,ADULT
134159,171217,19,ADULT
134165,67542,37,MIDDLE-AGED
134171,169569,30,ADULT
134173,170095,30,ADULT
134197,167418,32,ADULT
134198,169570,38,MIDDLE-AGED
134211,169340,28,ADULT
134230,169341,41,MIDDLE-AGED
134233,169622,63,SENIOR
134235,161327,49,MIDDLE-AGED
134243,167421,37,MIDDLE-AGED
134260,169343,32,ADULT
134272,167420,29,ADULT
134287,171738,40,MIDDLE-AGED
134294,171739,31,ADULT
134299,171216,25,ADULT
134307,171220,41,MIDDLE-AGED
